CustomerKey,GeographyKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,SpanishEducation,FrenchEducation,EnglishOccupation,SpanishOccupation,FrenchOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
11841,52,AW00011841,,Sean,,Nelson,0,1964-03-16 00:00:00,M,,M,sean41@adventure-works.com,40000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,4594 Hill Drive,,314-555-0153,2003-11-21 00:00:00,0-1 Miles
11842,631,AW00011842,,Justin,,Wilson,0,1964-10-04 00:00:00,S,,M,justin38@adventure-works.com,50000,4,4,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,3,7164 Pinncale Drive,,585-555-0152,2003-11-13 00:00:00,10+ Miles
11843,536,AW00011843,,Christy,,Nara,0,1964-11-11 00:00:00,S,,F,christy34@adventure-works.com,50000,4,4,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,0,3,4678 Ygnacio Valley Road,,639-555-0189,2003-08-11 00:00:00,10+ Miles
11844,307,AW00011844,,Michele,J,Alvarez,0,1964-04-08 00:00:00,S,,F,michele39@adventure-works.com,50000,4,4,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,3,9249 Martin St,,103-555-0162,2004-04-07 00:00:00,10+ Miles
11845,63,AW00011845,,Natalie,A,Jones,0,1924-08-18 00:00:00,S,,F,natalie71@adventure-works.com,30000,2,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,2,1442 Hill Top Rd,,119-555-0148,2003-08-17 00:00:00,0-1 Miles
11846,337,AW00011846,,Savannah,A,Reed,0,1964-06-15 00:00:00,S,,F,savannah18@adventure-works.com,50000,4,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,2,4080 Pelican Loop,,503-555-0151,2003-10-30 00:00:00,2-5 Miles
11847,547,AW00011847,,Cassidy,,Diaz,0,1964-12-01 00:00:00,S,,F,cassidy23@adventure-works.com,50000,4,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,0,2,3797 Concord Royale,,323-555-0140,2003-12-30 00:00:00,0-1 Miles
11848,648,AW00011848,,Joshua,C,Lewis,0,1964-02-28 00:00:00,M,,M,joshua23@adventure-works.com,50000,4,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,2,7166 Brock Lane,,365-555-0198,2004-01-28 00:00:00,2-5 Miles
11849,331,AW00011849,,Faith,C,Reed,0,1964-09-13 00:00:00,S,,F,faith36@adventure-works.com,50000,4,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,2,2751 Trail Way,Unit B,727-555-0162,2004-05-30 00:00:00,2-5 Miles
11850,347,AW00011850,,Brooke,C,Ramirez,0,1964-03-23 00:00:00,S,,F,brooke7@adventure-works.com,50000,4,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,2,8004 Water Street,,729-555-0139,2003-10-10 00:00:00,2-5 Miles
11851,311,AW00011851,,Jada,,Mitchell,0,1963-09-08 00:00:00,S,,F,jada23@adventure-works.com,60000,4,2,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,2,6848 Calico Way,,416-555-0196,2003-12-18 00:00:00,2-5 Miles
11852,334,AW00011852,,Kyle,M,Russell,0,1963-10-25 00:00:00,S,,M,kyle15@adventure-works.com,60000,4,2,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,2,1345 Prospect Street,,473-555-0199,2004-01-11 00:00:00,0-1 Miles
11853,311,AW00011853,,Grace,,Jones,0,1968-11-18 00:00:00,S,,F,grace2@adventure-works.com,60000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,8866 Alpha Way,,388-555-0168,2003-11-11 00:00:00,2-5 Miles
11854,383,AW00011854,,Jason,K,Mitchell,0,1968-04-18 00:00:00,S,,M,jason40@adventure-works.com,60000,2,2,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,0,0,7537 Clark Creek Lane,,480-555-0139,2002-04-27 00:00:00,0-1 Miles
11855,302,AW00011855,,Christian,,Walker,0,1963-08-13 00:00:00,M,,M,christian44@adventure-works.com,60000,4,2,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,4,1575 Brown Street,,531-555-0113,2003-10-29 00:00:00,2-5 Miles
11856,539,AW00011856,,Seth,M,Hernandez,0,1963-08-17 00:00:00,M,,M,seth26@adventure-works.com,60000,3,2,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,4107 St. Raphael Drive,,195-555-0146,2004-06-01 00:00:00,0-1 Miles
11857,614,AW00011857,,Isabella,,Young,0,1963-03-12 00:00:00,S,,F,isabella56@adventure-works.com,60000,3,2,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,0,0,9175 Benton Street,,747-555-0149,2004-04-08 00:00:00,0-1 Miles
11858,361,AW00011858,,Jordan,A,Coleman,0,1962-12-07 00:00:00,M,,M,jordan2@adventure-works.com,40000,3,2,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,2,8005 Ranchhand Court,,996-555-0179,2003-09-28 00:00:00,2-5 Miles
11859,631,AW00011859,,Blake,J,Garcia,0,1962-09-09 00:00:00,M,,M,blake16@adventure-works.com,70000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,9322 Driving Drive,,713-555-0128,2003-10-24 00:00:00,2-5 Miles
11860,343,AW00011860,,Nicole,,Walker,0,1962-01-09 00:00:00,M,,F,nicole23@adventure-works.com,70000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,8362 Abbey Court,,129-555-0165,2004-01-04 00:00:00,2-5 Miles
11861,71,AW00011861,,Katherine,,Carter,0,1962-04-24 00:00:00,M,,F,katherine58@adventure-works.com,70000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,591 Laguna Street,# 439,572-555-0120,2003-11-15 00:00:00,0-1 Miles
11862,616,AW00011862,,Olivia,,Peterson,0,1961-09-15 00:00:00,S,,F,olivia40@adventure-works.com,40000,4,2,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,2,9212 Tupelo Drive,,409-555-0135,2003-11-17 00:00:00,2-5 Miles
11863,638,AW00011863,,Jessica,,Wood,0,1961-10-11 00:00:00,M,,F,jessica26@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,1439 N. Canyon Road,,130-555-0137,2004-03-06 00:00:00,2-5 Miles
11864,642,AW00011864,,Elizabeth,W,Thompson,0,1961-09-06 00:00:00,M,,F,elizabeth19@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,2894 Encino Dr.,,465-555-0154,2003-09-02 00:00:00,2-5 Miles
11865,343,AW00011865,,Chloe,R,Rivera,0,1961-02-06 00:00:00,M,,F,chloe54@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,6282 Mcneil Place,,372-555-0142,2003-08-21 00:00:00,2-5 Miles
11866,325,AW00011866,,Lucas,L,Scott,0,1961-07-02 00:00:00,M,,M,lucas46@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,1218 Woodside Court,,764-555-0119,2003-08-22 00:00:00,0-1 Miles
11867,343,AW00011867,,Nathaniel,C,James,0,1960-04-24 00:00:00,M,,M,nathaniel0@adventure-works.com,40000,4,2,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,2,4268 Weaver Court,,112-555-0116,2003-12-06 00:00:00,2-5 Miles
11868,68,AW00011868,,Jessica,M,Peterson,0,1967-08-04 00:00:00,S,,F,jessica17@adventure-works.com,70000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,1613 Santa Maria,,974-555-0184,2003-08-06 00:00:00,2-5 Miles
11869,71,AW00011869,,Kaitlyn,A,Adams,0,1967-11-06 00:00:00,S,,F,kaitlyn13@adventure-works.com,70000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,3815 Berry Dr.,,512-555-0158,2003-09-21 00:00:00,0-1 Miles
11870,612,AW00011870,,Jillian,,Garcia,0,1967-07-14 00:00:00,S,,F,jillian15@adventure-works.com,70000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,6375 Freda Drive,,386-555-0159,2004-01-21 00:00:00,0-1 Miles
11871,626,AW00011871,,Dalton,L,Bennett,0,1967-08-16 00:00:00,S,,M,dalton46@adventure-works.com,70000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,4188 Green Valley Road,,941-555-0138,2003-08-27 00:00:00,2-5 Miles
11872,325,AW00011872,,Faith,L,Patterson,0,1967-07-21 00:00:00,S,,F,faith9@adventure-works.com,60000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,0,1,1141 Rolling Hill Way,,148-555-0143,2002-04-23 00:00:00,0-1 Miles
11873,372,AW00011873,,Ryan,,Zhang,0,1967-04-12 00:00:00,M,,M,ryan27@adventure-works.com,60000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,0,1,4176 Cotton Ct,,295-555-0128,2002-04-09 00:00:00,0-1 Miles
11874,385,AW00011874,,Adrian,,Bell,0,1967-03-10 00:00:00,S,,M,adrian15@adventure-works.com,60000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,302 Briarcliff Ct.,,254-555-0175,2004-01-20 00:00:00,2-5 Miles
11875,51,AW00011875,,Jonathan,,Brown,0,1960-08-03 00:00:00,M,,M,jonathan54@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,5373 Montgomery Ave.,,108-555-0111,2003-10-22 00:00:00,0-1 Miles
11876,348,AW00011876,,Madison,L,White,0,1960-11-13 00:00:00,M,,F,madison13@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,27 Athens Circle,,813-555-0171,2003-12-21 00:00:00,2-5 Miles
11877,345,AW00011877,,Alexis,,Diaz,0,1960-10-07 00:00:00,M,,F,alexis45@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,8541 Summerfield Drive,,409-555-0139,2004-04-07 00:00:00,2-5 Miles
11878,607,AW00011878,,Christine,,Nara,0,1960-02-08 00:00:00,M,,F,christine12@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,5784 Yeoman Dr.,,792-555-0139,2004-06-02 00:00:00,2-5 Miles
11879,536,AW00011879,,Edgar,,Sai,0,1960-10-03 00:00:00,M,,M,edgar6@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,9037 Saddlehill Lane,,525-555-0117,2003-08-31 00:00:00,2-5 Miles
11880,548,AW00011880,,Melissa,,Sanchez,0,1959-08-20 00:00:00,M,,F,melissa40@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,2524 Fish Dr,,409-555-0153,2003-10-12 00:00:00,0-1 Miles
11881,326,AW00011881,,Richard,T,Mitchell,0,1959-07-24 00:00:00,M,,M,richard30@adventure-works.com,60000,4,3,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,0,8998 Adobe Drive,,142-555-0165,2004-06-04 00:00:00,2-5 Miles
11882,637,AW00011882,,Patrick,L,Stewart,0,1959-03-12 00:00:00,M,,M,patrick27@adventure-works.com,60000,4,3,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,0,2880 Ponderosa Dr.,,115-555-0181,2003-08-21 00:00:00,0-1 Miles
11883,612,AW00011883,,Hannah,C,Anderson,0,1959-08-14 00:00:00,M,,F,hannah9@adventure-works.com,70000,5,5,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,3,5622 Geary,,819-555-0146,2003-08-25 00:00:00,10+ Miles
11884,607,AW00011884,,Latoya,S,Shen,0,1959-04-26 00:00:00,M,,F,latoya2@adventure-works.com,80000,5,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,2328 Sand View Way,,390-555-0186,2003-08-21 00:00:00,0-1 Miles
11885,302,AW00011885,,Kurt,,Sharma,0,1959-09-25 00:00:00,M,,M,kurt9@adventure-works.com,80000,2,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,4461 Centennial Way,,146-555-0179,2002-04-30 00:00:00,0-1 Miles
11886,369,AW00011886,,Katelyn,,Parker,0,1958-01-20 00:00:00,M,,F,katelyn30@adventure-works.com,60000,3,2,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,7111 Concord Ct.,,451-555-0135,2002-04-30 00:00:00,0-1 Miles
11887,312,AW00011887,,Joseph,,White,0,1958-04-05 00:00:00,M,,M,joseph19@adventure-works.com,60000,1,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,8656 Lakespring Place,,149-555-0116,2003-11-29 00:00:00,2-5 Miles
11888,49,AW00011888,,Aaron,N,Ross,0,1958-12-22 00:00:00,M,,M,aaron3@adventure-works.com,60000,1,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,2111 Ringing Dr,,175-555-0139,2003-09-19 00:00:00,0-1 Miles
11889,633,AW00011889,,Blake,,Patterson,0,1958-05-28 00:00:00,S,,M,blake58@adventure-works.com,60000,1,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,8129 Golden Rain,,473-555-0194,2003-08-27 00:00:00,2-5 Miles
11890,299,AW00011890,,Whitney,,Lopez,0,1958-11-15 00:00:00,M,,F,whitney15@adventure-works.com,70000,5,4,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,1,3098 Eastgate Ave,,307-555-0113,2003-09-30 00:00:00,0-1 Miles
11891,300,AW00011891,,Jamie,E,Liang,0,1958-09-17 00:00:00,M,,F,jamie20@adventure-works.com,70000,5,4,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,2,3213 Glenside Dr,,138-555-0111,2003-09-08 00:00:00,0-1 Miles
11892,14,AW00011892,,Julio,M,Ortega,0,1969-10-08 00:00:00,M,,M,julio23@adventure-works.com,90000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,0,1681 Via Estrella,,1 (11) 500 555-0180,2002-03-07 00:00:00,0-1 Miles
11893,18,AW00011893,,Orlando,J,Carlson,0,1969-02-09 00:00:00,M,,M,orlando18@adventure-works.com,90000,2,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,0,761 Orchard View Ave.,,1 (11) 500 555-0111,2002-03-03 00:00:00,0-1 Miles
11894,25,AW00011894,,Ann,,Gonzalez,0,1969-05-04 00:00:00,M,,F,ann23@adventure-works.com,100000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,0,4166 Deercreek Ln.,,1 (11) 500 555-0118,2002-03-25 00:00:00,2-5 Miles
11895,23,AW00011895,,Dustin,,Chander,0,1969-07-21 00:00:00,M,,M,dustin16@adventure-works.com,100000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,0,5553 Cash Avenue,,1 (11) 500 555-0196,2002-03-15 00:00:00,0-1 Miles
11896,16,AW00011896,,Frank,,Carlson,0,1969-11-18 00:00:00,M,,M,frank26@adventure-works.com,100000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,0,8851 Northridge Dr.,,1 (11) 500 555-0160,2002-03-04 00:00:00,2-5 Miles
11897,38,AW00011897,,Orlando,I,Ashe,0,1968-11-28 00:00:00,S,,M,orlando5@adventure-works.com,60000,2,2,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,9478 Rheem Dr.,,1 (11) 500 555-0184,2002-03-02 00:00:00,0-1 Miles
11898,20,AW00011898,,Angela,T,Henderson,0,1970-07-03 00:00:00,M,,F,angela7@adventure-works.com,80000,4,4,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,1,9377 Ash Lane,,1 (11) 500 555-0118,2002-03-17 00:00:00,0-1 Miles
11899,36,AW00011899,,Brenda,,Perez,0,1970-09-16 00:00:00,S,,F,brenda25@adventure-works.com,80000,4,4,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,1,9935 San Carlos Avenue,,1 (11) 500 555-0181,2002-03-07 00:00:00,0-1 Miles
11900,10,AW00011900,,Byron,,Carlson,0,1970-03-07 00:00:00,S,,M,byron12@adventure-works.com,90000,2,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,0,4002 Fawn Glen Circle,,1 (11) 500 555-0115,2002-03-24 00:00:00,0-1 Miles
11901,3,AW00011901,,Stacy,,Alvarez,0,1968-02-19 00:00:00,S,,F,stacy6@adventure-works.com,60000,2,2,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,3917 Catalpa Court,,1 (11) 500 555-0171,2002-03-13 00:00:00,0-1 Miles
11902,7,AW00011902,,Drew,,Pal,0,1967-03-18 00:00:00,M,,M,drew13@adventure-works.com,70000,5,5,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,3,8991 Olivera,,1 (11) 500 555-0151,2003-08-25 00:00:00,10+ Miles
11903,21,AW00011903,,Kate,L,Raji,0,1969-04-27 00:00:00,S,,F,kate18@adventure-works.com,110000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,0,1225 Santa Lucia,,1 (11) 500 555-0124,2002-03-24 00:00:00,0-1 Miles
11904,34,AW00011904,,Kaylee,,Cook,0,1969-11-09 00:00:00,S,,F,kaylee18@adventure-works.com,110000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,1,5742 Curtis Drive,,1 (11) 500 555-0188,2002-03-20 00:00:00,2-5 Miles
11905,31,AW00011905,,Isaiah,,Ramirez,0,1969-06-16 00:00:00,S,,M,isaiah6@adventure-works.com,110000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,1,1069 Central Blvd.,,1 (11) 500 555-0177,2002-03-01 00:00:00,2-5 Miles
11906,20,AW00011906,,Gabriella,,Sanders,0,1967-02-18 00:00:00,M,,F,gabriella1@adventure-works.com,80000,5,5,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,3,4938 Nightingale Drive,,1 (11) 500 555-0115,2002-03-13 00:00:00,0-1 Miles
11907,19,AW00011907,,Sarah,,Garcia,0,1967-09-08 00:00:00,S,,F,sarah18@adventure-works.com,80000,5,5,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,3,9481 Laguna Street,,1 (11) 500 555-0145,2002-03-31 00:00:00,0-1 Miles
11908,38,AW00011908,,Rafael,A,Tang,0,1966-07-11 00:00:00,S,,M,rafael27@adventure-works.com,80000,5,5,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,3,8839 Leonard Dr,,1 (11) 500 555-0157,2002-03-22 00:00:00,0-1 Miles
11909,26,AW00011909,,Nichole,M,She,0,1966-02-10 00:00:00,M,,F,nichole0@adventure-works.com,80000,5,5,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,0,3,7484 Roundtree Drive,,1 (11) 500 555-0168,2002-03-23 00:00:00,0-1 Miles
11910,4,AW00011910,,Jaclyn,F,Zheng,0,1966-06-12 00:00:00,M,,F,jaclyn21@adventure-works.com,80000,5,5,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,3,7413 Alpine Drive,,1 (11) 500 555-0117,2002-04-11 00:00:00,0-1 Miles
11911,34,AW00011911,,Rachael,D,Kapoor,0,1966-11-16 00:00:00,M,,F,rachael1@adventure-works.com,80000,5,5,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,3,4159 Bayshore Rd.,,1 (11) 500 555-0149,2003-12-03 00:00:00,0-1 Miles
11912,27,AW00011912,,Rachael,,Sai,0,1965-12-17 00:00:00,S,,F,rachael5@adventure-works.com,60000,3,3,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,5108 Heights Avenue,,1 (11) 500 555-0196,2002-04-29 00:00:00,5-10 Miles
11913,37,AW00011913,Ms.,Rebecca,A.,Robinson,0,1965-06-11 00:00:00,M,,F,rebecca3@adventure-works.com,60000,3,3,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,1861 Chinquapin Ct,,648-555-0100,2004-06-05 00:00:00,5-10 Miles
11914,13,AW00011914,,Meagan,M,Rana,0,1968-05-08 00:00:00,S,,F,meagan11@adventure-works.com,70000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,7867 F Mt Hood Circle,,1 (11) 500 555-0118,2002-04-20 00:00:00,0-1 Miles
11915,13,AW00011915,,Philip,P,Carlson,0,1968-03-16 00:00:00,S,,M,philip17@adventure-works.com,70000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,6672 Mt. Dias Blvd.,,1 (11) 500 555-0110,2002-04-04 00:00:00,5-10 Miles
11916,40,AW00011916,,Joe,D,Rana,0,1965-09-07 00:00:00,S,,M,joe14@adventure-works.com,70000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,6339 E. 108th Street,,1 (11) 500 555-0177,2002-04-03 00:00:00,5-10 Miles
11917,3,AW00011917,,Roy,R,Sanz,0,1965-10-22 00:00:00,S,,M,roy40@adventure-works.com,70000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,5087 Valle Vista Avenue,,1 (11) 500 555-0156,2002-04-29 00:00:00,5-10 Miles
11918,2,AW00011918,,Kaylee,L,Hill,0,1964-03-03 00:00:00,M,,F,kaylee35@adventure-works.com,60000,3,3,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,2,8205 Soto St.,,1 (11) 500 555-0131,2002-04-15 00:00:00,5-10 Miles
11919,26,AW00011919,,Warren,,Andersen,0,1964-02-18 00:00:00,M,,M,warren2@adventure-works.com,60000,4,4,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,2,7783 Limewood Pl,,1 (11) 500 555-0181,2002-04-07 00:00:00,5-10 Miles
11920,20,AW00011920,,Adrienne,,Gomez,0,1964-02-28 00:00:00,S,,F,adrienne1@adventure-works.com,60000,4,4,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,3,4373 Sherry Circle,,1 (11) 500 555-0149,2002-04-12 00:00:00,10+ Miles
11921,33,AW00011921,,Gilbert,,Zhu,0,1964-12-23 00:00:00,M,,M,gilbert11@adventure-works.com,60000,4,4,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,3,2939 West Ct.,,1 (11) 500 555-0127,2004-03-22 00:00:00,10+ Miles
11922,69,AW00011922,,James,,Davis,0,1968-08-20 00:00:00,S,,M,james80@adventure-works.com,90000,4,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,2,3704 Elliott Dr.,,483-555-0135,2003-08-19 00:00:00,0-1 Miles
11923,343,AW00011923,,Sarah,,Bryant,0,1979-10-23 00:00:00,M,,F,sarah42@adventure-works.com,60000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,9855 Norse Ct.,,197-555-0118,2003-08-16 00:00:00,1-2 Miles
11924,347,AW00011924,,Ian,C,Long,0,1979-10-25 00:00:00,S,,M,ian50@adventure-works.com,60000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,2389 E Eagle Peak Rd.,,212-555-0171,2002-04-28 00:00:00,1-2 Miles
11925,609,AW00011925,,Ashlee,,Jai,0,1978-11-06 00:00:00,S,,F,ashlee18@adventure-works.com,40000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,6468 Gatewood Court,,547-555-0176,2002-04-11 00:00:00,5-10 Miles
11926,546,AW00011926,,Eduardo,,Foster,0,1978-03-18 00:00:00,S,,M,eduardo60@adventure-works.com,40000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,609 Power Ave.,,522-555-0169,2003-11-05 00:00:00,5-10 Miles
